gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0022300493,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:11 PM EST),period,start,0,0,1,0022300493,2024-01-06
0022300493,4,PT12M00.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,Jump Ball Turner vs. Porzingis: Tip to White,Jump Ball,,1,0,2,0022300493,2024-01-06
0022300493,7,PT11M38.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-114,69,13,Missed,1,,,0,v,MISS Brown 13' Fadeaway Bank Shot,Missed Shot,Fadeaway Bank shot,1,2,3,0022300493,2024-01-06
0022300493,8,PT11M36.00S,1,1610612754,IND,1630188,Smith,J. Smith,0,0,0,,0,,,0,h,Smith REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022300493,2024-01-06
0022300493,9,PT11M29.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,228,56,0,Missed,1,,,0,h,MISS Nesmith 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5,0022300493,2024-01-06
0022300493,10,PT11M26.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,v,Porzingis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6,0022300493,2024-01-06
0022300493,11,PT11M16.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-224,4,0,Missed,1,,,0,v,MISS Holiday 3PT Jump Shot,Missed Shot,Jump Shot,1,3,7,0022300493,2024-01-06
0022300493,12,PT11M12.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,0,0,0,,0,,,0,h,Haliburton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0022300493,2024-01-06
0022300493,13,PT11M02.00S,1,1610612754,IND,1627741,Hield,B. Hield,2,9,1,Missed,1,,,0,h,MISS Hield 1' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,9,0022300493,2024-01-06
0022300493,14,PT11M00.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10,0022300493,2024-01-06
0022300493,15,PT10M54.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-222,1,0,Missed,1,,,0,v,MISS Holiday 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11,0022300493,2024-01-06
0022300493,16,PT10M50.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,v,Porzingis REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,12,0022300493,2024-01-06
0022300493,17,PT10M47.00S,1,1610612738,BOS,1627759,Brown,J. Brown,16,0,2,Made,1,0,2,2,v,Brown 2' Cutting Dunk Shot (2 PTS) (Tatum 1 AST),Made Shot,Cutting Dunk Shot,1,2,13,0022300493,2024-01-06
0022300493,19,PT10M31.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,0,0,0,,0,,,0,h,Haliburton Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,14,0022300493,2024-01-06
0022300493,19,PT10M31.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,v,Porzingis STEAL (1 STL),,,1,0,15,0022300493,2024-01-06
0022300493,21,PT10M26.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,-1,4,0,Made,1,0,4,4,v,Porzingis Running Dunk (2 PTS) (White 1 AST),Made Shot,Running Dunk Shot,1,2,16,0022300493,2024-01-06
0022300493,23,PT10M12.00S,1,1610612754,IND,1626167,Turner,M. Turner,-15,262,26,Missed,1,,,0,h,MISS Turner 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,17,0022300493,2024-01-06
0022300493,24,PT10M10.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18,0022300493,2024-01-06
0022300493,25,PT10M03.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-85,-1,9,Made,1,0,6,6,v,Holiday 9' Floating Jump Shot (2 PTS) (Brown 1 AST),Made Shot,Floating Jump shot,1,2,19,0022300493,2024-01-06
0022300493,27,PT09M52.00S,1,1610612754,IND,1630188,Smith,J. Smith,142,243,28,Made,1,3,6,9,h,Smith 28' 3PT Pullup Jump Shot (3 PTS) (Haliburton 1 AST),Made Shot,Pullup Jump shot,1,3,20,0022300493,2024-01-06
0022300493,29,PT09M29.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,21,0022300493,2024-01-06
0022300493,29,PT09M29.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,0,0,0,,0,,,0,h,Haliburton STEAL (1 STL),,,1,0,22,0022300493,2024-01-06
0022300493,31,PT09M11.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,-6,185,19,Missed,1,,,0,h,MISS Haliburton 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,23,0022300493,2024-01-06
0022300493,32,PT09M08.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,24,0022300493,2024-01-06
0022300493,33,PT08M52.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,140,239,28,Missed,1,,,0,v,MISS Porzingis 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,25,0022300493,2024-01-06
0022300493,34,PT08M49.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,0,0,0,,0,,,0,h,Haliburton REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,26,0022300493,2024-01-06
0022300493,35,PT08M45.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,-78,258,27,Missed,1,,,0,h,MISS Haliburton 27' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,27,0022300493,2024-01-06
0022300493,36,PT08M42.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,Turner REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,28,0022300493,2024-01-06
0022300493,37,PT08M35.00S,1,1610612754,IND,1626167,Turner,M. Turner,64,68,9,Made,1,5,6,11,h,Turner 9' Turnaround Hook Shot (2 PTS),Made Shot,Turnaround Hook Shot,1,2,29,0022300493,2024-01-06
0022300493,38,PT08M21.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,132,235,27,Missed,1,,,0,v,MISS Tatum 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,30,0022300493,2024-01-06
0022300493,39,PT08M19.00S,1,1610612754,IND,1630188,Smith,J. Smith,0,0,0,,0,,,0,h,Smith REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,31,0022300493,2024-01-06
0022300493,40,PT08M14.00S,1,1610612754,IND,1627741,Hield,B. Hield,176,198,26,Missed,1,,,0,h,MISS Hield 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,32,0022300493,2024-01-06
0022300493,41,PT08M11.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,33,0022300493,2024-01-06
0022300493,42,PT08M03.00S,1,1610612738,BOS,1627759,Brown,J. Brown,1,18,2,Missed,1,,,0,v,MISS Brown 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,34,0022300493,2024-01-06
0022300493,43,PT08M01.00S,1,1610612754,IND,1630188,Smith,J. Smith,0,0,0,,0,,,0,h,Smith REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,35,0022300493,2024-01-06
0022300493,44,PT07M58.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,179,222,29,Missed,1,,,0,h,MISS Nesmith 29' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,36,0022300493,2024-01-06
0022300493,45,PT07M54.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,v,White REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,37,0022300493,2024-01-06
0022300493,46,PT07M41.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-11,5,1,Made,1,5,8,13,v,Brown 1' Driving Finger Roll Layup (4 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,38,0022300493,2024-01-06
