gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0022400752,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (1:12 PM EST),period,start,1,0,1,0022400752,2025-02-09
0022400752,4,PT12M00.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,,0,,,0,h,Jump Ball Duren vs. Diabate: Tip to Curry,Jump Ball,,1,0,2,0022400752,2025-02-09
0022400752,7,PT11M40.00S,1,1610612766,CHA,1629610,Jeffries,D. Jeffries,232,21,0,Missed,1,,,0,v,MISS Jeffries 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3,0022400752,2025-02-09
0022400752,8,PT11M39.00S,1,1610612765,DET,202699,Harris,T. Harris,0,0,0,,0,,,0,h,Harris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022400752,2025-02-09
0022400752,9,PT11M23.00S,1,1610612765,DET,202699,Harris,T. Harris,11,70,7,Made,1,2,0,2,h,Harris 7' Turnaround Fadeaway (2 PTS) (Hardaway Jr. 1 AST),Made Shot,Turnaround Fadeaway shot,1,2,5,0022400752,2025-02-09
0022400752,11,PT11M11.00S,1,1610612766,CHA,1642354,Simpson,K. Simpson,0,0,0,,0,,,0,v,Simpson Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,6,0022400752,2025-02-09
0022400752,12,PT10M58.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,-39,39,6,Missed,1,,,0,h,MISS Cunningham 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,7,0022400752,2025-02-09
0022400752,13,PT10M56.00S,1,1610612766,CHA,1631217,Diabaté,M. Diabaté,0,0,0,,0,,,0,v,Diabate REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0022400752,2025-02-09
0022400752,14,PT10M52.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,0,0,0,,0,,,0,h,Thompson S.FOUL (P1.T1) (K.Lane),Foul,Shooting,1,0,9,0022400752,2025-02-09
0022400752,16,PT10M52.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,0,0,0,,0,,,0,v,MISS Bridges Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,10,0022400752,2025-02-09
0022400752,17,PT10M52.00S,1,0,,1610612766,,,0,0,0,,0,,,0,v,Hornets Rebound,Rebound,Normal Rebound,0,0,11,0022400752,2025-02-09
0022400752,18,PT10M52.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,0,0,0,,0,2,1,3,v,Bridges Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,12,0022400752,2025-02-09
0022400752,19,PT10M27.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,10,6,1,Made,1,4,1,5,h,Thompson 1' Dunk (2 PTS),Made Shot,Dunk Shot,1,2,13,0022400752,2025-02-09
0022400752,20,PT10M12.00S,1,1610612766,CHA,1631217,Diabaté,M. Diabaté,-7,14,2,Made,1,4,3,7,v,Diabate 2' Cutting Layup Shot (2 PTS) (Jeffries 1 AST),Made Shot,Cutting Layup Shot,1,2,14,0022400752,2025-02-09
0022400752,22,PT10M06.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,0,0,0,,0,,,0,h,Cunningham Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,15,0022400752,2025-02-09
0022400752,22,PT10M06.00S,1,1610612766,CHA,1642354,Simpson,K. Simpson,0,0,0,,0,,,0,v,Simpson STEAL (1 STL),,,1,0,16,0022400752,2025-02-09
0022400752,24,PT09M57.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,-7,31,3,Missed,1,,,0,v,MISS Bridges 3' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,17,0022400752,2025-02-09
0022400752,25,PT09M56.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,0,0,0,,0,,,0,h,Thompson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18,0022400752,2025-02-09
0022400752,26,PT09M46.00S,1,1610612765,DET,202699,Harris,T. Harris,181,172,25,Made,1,7,3,10,h,Harris 25' 3PT Jump Shot (5 PTS) (Cunningham 1 AST),Made Shot,Jump Shot,1,3,19,0022400752,2025-02-09
