gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0022300961,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:11 PM EST),period,start,0,0,1,0022300961,2024-03-15
0022300961,4,PT12M00.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,,,0,h,Jump Ball Richards vs. Nurkic: Tip to Booker,Jump Ball,,1,0,2,0022300961,2024-03-15
0022300961,7,PT11M45.00S,1,1610612756,PHX,203078,Beal,B. Beal,5,-1,1,Made,1,0,2,2,v,Beal 1' Cutting Layup Shot (2 PTS) (Nurkic 1 AST),Made Shot,Cutting Layup Shot,1,2,3,0022300961,2024-03-15
0022300961,9,PT11M26.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,-118,244,27,Missed,1,,,0,h,MISS Bridges 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,4,0022300961,2024-03-15
0022300961,10,PT11M22.00S,1,1610612756,PHX,203994,Nurkić,J. Nurkić,0,0,0,,0,,,0,v,Nurkic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5,0022300961,2024-03-15
0022300961,11,PT11M07.00S,1,1610612756,PHX,203994,Nurkić,J. Nurkić,-7,19,2,Missed,1,,,0,v,MISS Nurkic 2' Finger Roll Layup,Missed Shot,Finger Roll Layup Shot,1,2,6,0022300961,2024-03-15
0022300961,12,PT11M05.00S,1,1610612756,PHX,203078,Beal,B. Beal,0,0,0,,0,,,0,v,Beal REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,7,0022300961,2024-03-15
0022300961,13,PT11M02.00S,1,1610612756,PHX,1628960,Allen,G. Allen,112,245,27,Missed,1,,,0,v,MISS Allen 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,8,0022300961,2024-03-15
0022300961,14,PT11M00.00S,1,1610612756,PHX,203994,Nurkić,J. Nurkić,0,0,0,,0,,,0,v,Nurkic REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,9,0022300961,2024-03-15
0022300961,15,PT10M57.00S,1,1610612756,PHX,203994,Nurkić,J. Nurkić,0,0,0,,0,,,0,v,Nurkic Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,10,0022300961,2024-03-15
0022300961,15,PT10M57.00S,1,1610612766,CHA,1641706,Miller,B. Miller,0,0,0,,0,,,0,h,Miller STEAL (1 STL),,,1,0,11,0022300961,2024-03-15
0022300961,17,PT10M49.00S,1,1610612766,CHA,1630208,Richards,N. Richards,-12,28,3,Missed,1,,,0,h,MISS Richards 3' Layup,Missed Shot,Layup Shot,1,2,12,0022300961,2024-03-15
0022300961,18,PT10M47.00S,1,1610612756,PHX,201142,Durant,K. Durant,0,0,0,,0,,,0,v,Durant REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13,0022300961,2024-03-15
0022300961,19,PT10M45.00S,1,1610612756,PHX,1626164,Booker,D. Booker,-172,194,26,Missed,1,,,0,v,MISS Booker 26' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,14,0022300961,2024-03-15
0022300961,20,PT10M45.00S,1,0,,1610612756,,,0,0,0,,0,,,0,v,Suns Rebound,Rebound,Unknown,1,0,15,0022300961,2024-03-15
0022300961,21,PT10M45.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,,,0,h,Richards L.B.FOUL (P1.T1) (N.Sago),Foul,Loose Ball,1,0,16,0022300961,2024-03-15
