gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0012300013,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (2:50 PM EST),period,start,0,0,1,0012300013,2023-10-10
0012300013,4,PT12M00.00S,1,12315,RMD,196294540,Tavares,W. Tavares,0,0,0,,0,,,0,h,Jump Ball Tavares vs. Lively II: Tip to Williams,Jump Ball,,1,0,2,0012300013,2023-10-10
0012300013,8,PT11M43.00S,1,1610612742,DAL,203957,Exum,D. Exum,-26,92,10,Made,1,0,2,2,v,Exum 10' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2,3,0012300013,2023-10-10
0012300013,9,PT11M21.00S,1,12315,RMD,196294541,Llull,S. Llull,-40,252,26,Made,1,3,2,5,h,Llull 26' 3PT Jump Shot (3 PTS) (Musa 1 AST),Made Shot,Jump Shot,1,3,4,0012300013,2023-10-10
0012300013,11,PT11M13.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,36,258,26,Made,1,3,5,8,v,Doncic 26' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,3,5,0012300013,2023-10-10
0012300013,13,PT10M58.00S,1,12315,RMD,196294541,Llull,S. Llull,85,236,25,Made,1,6,5,11,h,Llull 25' 3PT Pullup Jump Shot (6 PTS),Made Shot,Pullup Jump shot,1,3,6,0012300013,2023-10-10
0012300013,14,PT10M48.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-97,241,26,Missed,1,,,0,v,MISS Doncic 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,7,0012300013,2023-10-10
0012300013,15,PT10M44.00S,1,12315,RMD,196294542,Yabusele,G. Yabusele,0,0,0,,0,,,0,h,Yabusele REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0012300013,2023-10-10
0012300013,16,PT10M37.00S,1,12315,RMD,196294541,Llull,S. Llull,192,264,33,Made,1,9,5,14,h,Llull 33' 3PT Jump Shot (9 PTS) (Yabusele 1 AST),Made Shot,Jump Shot,1,3,9,0012300013,2023-10-10
0012300013,18,PT10M12.00S,1,1610612742,DAL,1629684,Williams,G. Williams,-205,154,26,Missed,1,,,0,v,MISS Williams 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,10,0012300013,2023-10-10
