gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0022301111,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:43 PM EST),period,start,0,0,1,0022301111,2024-04-04
0022301111,4,PT12M00.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Jump Ball Adebayo vs. Embiid: Tip to Jovic,Jump Ball,,1,0,2,0022301111,2024-04-04
0022301111,7,PT11M32.00S,1,1610612748,MIA,202710,Butler III,J. Butler III,-93,120,15,Missed,1,,,0,h,MISS Butler 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,3,0022301111,2024-04-04
0022301111,8,PT11M30.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,0,0,0,,0,,,0,v,Oubre Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022301111,2024-04-04
0022301111,9,PT11M16.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,41,51,7,Made,1,0,2,2,v,Maxey 7' Driving Finger Roll Layup (2 PTS) (Embiid 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,5,0022301111,2024-04-04
0022301111,11,PT11M02.00S,1,1610612748,MIA,1631107,Jović,N. Jović,222,163,28,Missed,1,,,0,h,MISS Jovic 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,6,0022301111,2024-04-04
0022301111,12,PT11M00.00S,1,1610612748,MIA,202710,Butler III,J. Butler III,0,0,0,,0,,,0,h,Butler REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,7,0022301111,2024-04-04
0022301111,13,PT10M53.00S,1,1610612748,MIA,1629130,Robinson,D. Robinson,-227,51,0,Missed,1,,,0,h,MISS Robinson 3PT Jump Shot,Missed Shot,Jump Shot,1,3,8,0022301111,2024-04-04
0022301111,14,PT10M52.00S,1,0,,1610612755,,,0,0,0,,0,,,0,v,76ers Rebound,Rebound,Unknown,1,0,9,0022301111,2024-04-04
0022301111,16,PT10M41.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,7,12,1,Made,1,0,4,4,v,Oubre Jr. 1' Cutting Dunk Shot (2 PTS) (Batum 1 AST),Made Shot,Cutting Dunk Shot,1,2,10,0022301111,2024-04-04
0022301111,18,PT10M27.00S,1,1610612748,MIA,1626179,Rozier,T. Rozier,0,0,0,,0,,,0,h,Rozier Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,11,0022301111,2024-04-04
0022301111,18,PT10M27.00S,1,1610612755,PHI,200768,Lowry,K. Lowry,0,0,0,,0,,,0,v,Lowry STEAL (1 STL),,,1,0,12,0022301111,2024-04-04
0022301111,20,PT10M21.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-225,149,27,Made,1,0,7,7,v,Maxey 27' 3PT Running Pull-Up Jump Shot (5 PTS),Made Shot,Running Pull-Up Jump Shot,1,3,13,0022301111,2024-04-04
0022301111,21,PT10M09.00S,1,1610612748,MIA,1626179,Rozier,T. Rozier,-20,22,3,Missed,1,,,0,h,MISS Rozier 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,14,0022301111,2024-04-04
0022301111,21,PT10M09.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,v,Embiid BLOCK (1 BLK),,,1,2,15,0022301111,2024-04-04
0022301111,23,PT10M08.00S,1,0,,1610612755,,,0,0,0,,0,,,0,v,76ers Rebound,Rebound,Unknown,1,0,16,0022301111,2024-04-04
