gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0022300445,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (3:11 PM EST),period,start,0,0,1,0022300445,2023-12-31
0022300445,4,PT12M00.00S,1,1610612764,WAS,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Jump Ball Gafford vs. Capela: Tip to Johnson,Jump Ball,,1,0,2,0022300445,2023-12-31
0022300445,7,PT11M40.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,,,0,v,Young Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,3,0022300445,2023-12-31
0022300445,7,PT11M40.00S,1,1610612764,WAS,1626145,Jones,T. Jones,0,0,0,,0,,,0,h,Jones STEAL (1 STL),,,1,0,4,0022300445,2023-12-31
0022300445,9,PT11M35.00S,1,1610612764,WAS,1630166,Avdija,D. Avdija,2,-3,0,Made,1,2,0,2,h,Avdija Running Dunk (2 PTS) (Jones 1 AST),Made Shot,Running Dunk Shot,1,2,5,0022300445,2023-12-31
0022300445,11,PT11M25.00S,1,1610612737,ATL,1627749,Murray,D. Murray,-181,198,27,Missed,1,,,0,v,MISS Murray 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,6,0022300445,2023-12-31
0022300445,12,PT11M21.00S,1,1610612764,WAS,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7,0022300445,2023-12-31
0022300445,13,PT11M13.00S,1,1610612764,WAS,1629673,Poole,J. Poole,-119,132,18,Missed,1,,,0,h,MISS Poole 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,8,0022300445,2023-12-31
0022300445,14,PT11M11.00S,1,1610612737,ATL,1630180,Bey,S. Bey,0,0,0,,0,,,0,v,Bey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9,0022300445,2023-12-31
0022300445,15,PT11M02.00S,1,1610612737,ATL,1629027,Young,T. Young,-53,290,29,Missed,1,,,0,v,MISS Young 29' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,10,0022300445,2023-12-31
0022300445,16,PT10M59.00S,1,1610612737,ATL,1630180,Bey,S. Bey,0,0,0,,0,,,0,v,Bey REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,11,0022300445,2023-12-31
0022300445,17,PT10M58.00S,1,1610612737,ATL,1630180,Bey,S. Bey,0,0,0,,0,,,0,v,Bey Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,12,0022300445,2023-12-31
0022300445,17,PT10M58.00S,1,1610612764,WAS,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford STEAL (1 STL),,,1,0,13,0022300445,2023-12-31
0022300445,19,PT10M55.00S,1,1610612764,WAS,1629673,Poole,J. Poole,16,7,2,Made,1,4,0,4,h,Poole 2' Running Layup (2 PTS) (Kuzma 1 AST),Made Shot,Running Layup Shot,1,2,14,0022300445,2023-12-31
0022300445,21,PT10M46.00S,1,1610612737,ATL,1630552,Johnson,J. Johnson,-26,262,26,Missed,1,,,0,v,MISS Johnson 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,15,0022300445,2023-12-31
0022300445,22,PT10M42.00S,1,1610612764,WAS,1630166,Avdija,D. Avdija,0,0,0,,0,,,0,h,Avdija REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,16,0022300445,2023-12-31
0022300445,23,PT10M33.00S,1,1610612764,WAS,1628398,Kuzma,K. Kuzma,234,110,26,Missed,1,,,0,h,MISS Kuzma 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,17,0022300445,2023-12-31
