gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022300304,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:41 PM EST),period,start,0,0,1,0022300304
0022300304,4,PT12M00.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,0,0,0,,0,,,0,h,Jump Ball Zubac vs. Reath: Tip to Harden,Jump Ball,,1,0,2,0022300304
0022300304,7,PT11M40.00S,1,1610612746,LAC,202695,Leonard,K. Leonard,44,134,14,Made,1,2,0,2,h,Leonard 14' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2,3,0022300304
0022300304,8,PT11M22.00S,1,1610612757,POR,1631101,Sharpe,S. Sharpe,-161,121,20,Made,1,2,2,4,v,Sharpe 20' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,4,0022300304
0022300304,9,PT10M54.00S,1,1610612746,LAC,202331,George,P. George,45,111,12,Made,1,4,2,6,h,George 12' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2,5,0022300304
0022300304,10,PT10M41.00S,1,1610612757,POR,1629014,Simons,A. Simons,-154,252,30,Missed,1,,,0,v,MISS Simons 30' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,6,0022300304
0022300304,11,PT10M38.00S,1,1610612746,LAC,202331,George,P. George,0,0,0,,0,,,0,h,George REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7,0022300304
0022300304,12,PT10M32.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,-12,11,2,Made,1,6,2,8,h,Zubac 2' Alley Oop Layup (2 PTS) (Harden 1 AST),Made Shot,Alley Oop Layup shot,1,2,8,0022300304
0022300304,14,PT10M14.00S,1,1610612757,POR,1631101,Sharpe,S. Sharpe,-224,107,25,Made,1,6,5,11,v,Sharpe 25' 3PT Jump Shot (5 PTS) (Simons 1 AST),Made Shot,Jump Shot,1,3,9,0022300304
0022300304,16,PT10M02.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,-6,17,2,Made,1,8,5,13,h,Zubac 2' Dunk (4 PTS) (George 1 AST),Made Shot,Dunk Shot,1,2,10,0022300304
0022300304,18,PT09M46.00S,1,1610612757,POR,1641871,Reath,D. Reath,9,18,2,Made,1,8,7,15,v,Reath 2' Layup (2 PTS),Made Shot,Layup Shot,1,2,11,0022300304
0022300304,19,PT09M38.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,-4,5,1,Made,1,10,7,17,h,Zubac 1' Alley Oop Dunk (6 PTS) (Mann 1 AST),Made Shot,Alley Oop Dunk Shot,1,2,12,0022300304
0022300304,21,PT09M19.00S,1,1610612757,POR,1629014,Simons,A. Simons,-50,117,13,Missed,1,,,0,v,MISS Simons 13' Driving Layup,Missed Shot,Driving Layup Shot,1,2,13,0022300304
0022300304,21,PT09M19.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,0,0,0,,0,,,0,h,Zubac BLOCK (1 BLK),,,1,2,14,0022300304
0022300304,23,PT09M16.00S,1,1610612757,POR,1641871,Reath,D. Reath,0,0,0,,0,,,0,v,Reath REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,15,0022300304
0022300304,24,PT09M16.00S,1,1610612757,POR,1641871,Reath,D. Reath,-4,11,1,Missed,1,,,0,v,MISS Reath 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,16,0022300304
0022300304,24,PT09M16.00S,1,1610612746,LAC,202331,George,P. George,0,0,0,,0,,,0,h,George BLOCK (1 BLK),,,1,2,17,0022300304
0022300304,26,PT09M13.00S,1,1610612746,LAC,202695,Leonard,K. Leonard,0,0,0,,0,,,0,h,Leonard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18,0022300304
0022300304,27,PT09M12.00S,1,1610612746,LAC,201935,Harden,J. Harden,5,11,1,Made,1,12,7,19,h,Harden 1' Running Layup (2 PTS) (Leonard 1 AST),Made Shot,Running Layup Shot,1,2,19,0022300304
0022300304,29,PT08M49.00S,1,1610612757,POR,1631101,Sharpe,S. Sharpe,33,269,27,Missed,1,,,0,v,MISS Sharpe 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,20,0022300304
0022300304,30,PT08M46.00S,1,1610612746,LAC,201935,Harden,J. Harden,0,0,0,,0,,,0,h,Harden REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,21,0022300304
0022300304,31,PT08M38.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,-4,47,5,Missed,1,,,0,h,MISS Zubac 5' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,22,0022300304
0022300304,32,PT08M36.00S,1,1610612757,POR,1641739,Camara,T. Camara,0,0,0,,0,,,0,v,Camara REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23,0022300304
0022300304,33,PT08M15.00S,1,1610612757,POR,1641871,Reath,D. Reath,-233,20,0,Missed,1,,,0,v,MISS Reath 3PT Jump Shot,Missed Shot,Jump Shot,1,3,24,0022300304
0022300304,34,PT08M12.00S,1,1610612746,LAC,201935,Harden,J. Harden,0,0,0,,0,,,0,h,Harden REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,25,0022300304
0022300304,35,PT08M07.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,1,15,2,Made,1,14,7,21,h,Zubac 2' Cutting Dunk Shot (8 PTS) (Mann 2 AST),Made Shot,Cutting Dunk Shot,1,2,26,0022300304
0022300304,37,PT08M06.00S,1,0,,1610612757,,,0,0,0,,0,,,0,v,Trail Blazers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,27,0022300304
0022300304,38,PT07M43.00S,1,1610612757,POR,1641739,Camara,T. Camara,0,0,0,,0,,,0,v,Camara Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,28,0022300304
0022300304,39,PT07M28.00S,1,1610612746,LAC,1629611,Mann,T. Mann,235,52,24,Made,1,17,7,24,h,Mann 24' 3PT Jump Shot (3 PTS) (George 2 AST),Made Shot,Jump Shot,1,3,29,0022300304
0022300304,41,PT07M17.00S,1,1610612757,POR,1631101,Sharpe,S. Sharpe,0,0,0,,0,,,0,v,Sharpe Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,30,0022300304
0022300304,41,PT07M17.00S,1,1610612746,LAC,201935,Harden,J. Harden,0,0,0,,0,,,0,h,Harden STEAL (1 STL),,,1,0,31,0022300304
0022300304,43,PT07M12.00S,1,1610612746,LAC,202695,Leonard,K. Leonard,-7,21,2,Made,1,19,7,26,h,Leonard 2' Running Finger Roll Layup (4 PTS) (George 3 AST),Made Shot,Running Finger Roll Layup Shot,1,2,32,0022300304
0022300304,46,PT06M58.00S,1,1610612746,LAC,201935,Harden,J. Harden,0,0,0,,0,,,0,h,SUB: Westbrook FOR Harden,Substitution,,0,0,33,0022300304
0022300304,47,PT06M58.00S,1,1610612757,POR,1641871,Reath,D. Reath,0,0,0,,0,,,0,v,SUB: Henderson FOR Reath,Substitution,,0,0,34,0022300304
0022300304,48,PT06M58.00S,1,1610612757,POR,1629014,Simons,A. Simons,0,0,0,,0,,,0,v,SUB: Walker FOR Simons,Substitution,,0,0,35,0022300304
0022300304,52,PT06M54.00S,1,1610612757,POR,1631101,Sharpe,S. Sharpe,-234,85,25,Missed,1,,,0,v,MISS Sharpe 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,36,0022300304
0022300304,53,PT06M54.00S,1,0,,1610612746,,,0,0,0,,0,,,0,h,CLIPPERS Rebound,Rebound,Unknown,1,0,37,0022300304
0022300304,54,PT06M54.00S,1,1610612757,POR,1630703,Henderson,S. Henderson,0,0,0,,0,,,0,v,Henderson L.B.FOUL (P1.T1) (Z.Zarba),Foul,Loose Ball,1,0,38,0022300304
